# 
# position measurements for linear hopper
# time, top measured position, bottom measured position
# 
1.8680000000e+01, 2.8610012229e+00, 1.4045231053e+00
1.8690000000e+01, 2.8841577666e+00, 1.3473665650e+00
1.8700000000e+01, 2.8999211022e+00, 1.3093971469e+00
1.8710000000e+01, 2.9012720281e+00, 1.2609468099e+00
1.8720000000e+01, 2.9246150241e+00, 1.2378034673e+00
1.8730000000e+01, 2.9263133969e+00, 1.1899386529e+00
1.8740000000e+01, 2.9528047876e+00, 1.1717434682e+00
1.8750000000e+01, 2.9548840877e+00, 1.1486168324e+00
1.8760000000e+01, 2.9468167017e+00, 1.1252373713e+00
1.8770000000e+01, 2.9664490086e+00, 1.0909797879e+00
1.8780000000e+01, 2.9574182299e+00, 1.0817905867e+00
1.8790000000e+01, 2.9850461183e+00, 1.0457903422e+00
1.8800000000e+01, 2.9836170426e+00, 1.0277255346e+00
1.8810000000e+01, 3.0028392455e+00, 1.0098125523e+00
1.8820000000e+01, 3.0064013571e+00, 9.8400159698e-01
1.8830000000e+01, 2.9879244094e+00, 9.7346186242e-01
1.8840000000e+01, 3.0065395686e+00, 9.5921066726e-01
1.8850000000e+01, 3.0126155982e+00, 9.5728995432e-01
1.8860000000e+01, 2.9970074964e+00, 9.5980031099e-01
1.8870000000e+01, 3.0154305782e+00, 9.3536665381e-01
1.8880000000e+01, 3.0036457021e+00, 9.6626651218e-01
1.8890000000e+01, 3.0143774665e+00, 9.2080606955e-01
1.8900000000e+01, 3.0044808805e+00, 9.4363546731e-01
1.8910000000e+01, 3.0107248054e+00, 9.4316300945e-01
1.8920000000e+01, 3.0160552927e+00, 9.5016093945e-01
1.8930000000e+01, 3.0137966905e+00, 9.5565237276e-01
1.8940000000e+01, 3.0273341928e+00, 9.6283949530e-01
1.8950000000e+01, 3.0185789773e+00, 9.7952929650e-01
1.8960000000e+01, 3.0127027604e+00, 9.9611082046e-01
1.8970000000e+01, 3.0095138970e+00, 1.0310037452e+00
1.8980000000e+01, 2.9916170614e+00, 1.0271138365e+00
1.8990000000e+01, 3.0050619720e+00, 1.0440820069e+00
1.9000000000e+01, 2.9526694320e+00, 1.0581990458e+00
1.9010000000e+01, 2.9678816248e+00, 1.0869198508e+00
1.9020000000e+01, 2.9567667350e+00, 1.1335462371e+00
1.9030000000e+01, 2.9761672714e+00, 1.1207200847e+00
1.9040000000e+01, 2.9355969644e+00, 1.1760450581e+00
1.9050000000e+01, 2.9266240684e+00, 1.1915821522e+00
1.9060000000e+01, 2.9162278127e+00, 1.2417556509e+00
1.9070000000e+01, 2.9121666162e+00, 1.2738913788e+00
1.9080000000e+01, 2.8953287310e+00, 1.3046338199e+00
1.9090000000e+01, 2.8861687135e+00, 1.3355081841e+00
1.9100000000e+01, 2.8716905541e+00, 1.3694660360e+00
1.9110000000e+01, 2.8617385844e+00, 1.4145477348e+00
1.9120000000e+01, 2.8566757381e+00, 1.4439557897e+00
1.9130000000e+01, 2.8213474134e+00, 1.5089194166e+00
1.9140000000e+01, 2.8402448358e+00, 1.5500933975e+00
1.9150000000e+01, 2.8177798479e+00, 1.5822037110e+00
1.9160000000e+01, 2.7952978038e+00, 1.6369245171e+00
1.9170000000e+01, 2.7749461478e+00, 1.6719119656e+00
1.9180000000e+01, 2.7406980868e+00, 1.7417551924e+00
1.9190000000e+01, 2.7480591352e+00, 1.7726745707e+00
1.9200000000e+01, 2.7268104183e+00, 1.8256012935e+00
1.9210000000e+01, 2.7153176105e+00, 1.8872621281e+00
1.9220000000e+01, 2.7039758614e+00, 1.9358812431e+00
1.9230000000e+01, 2.6698684496e+00, 1.9883769681e+00
1.9240000000e+01, 2.6806594867e+00, 2.0489023081e+00
1.9250000000e+01, 2.6355667764e+00, 2.1057268912e+00
1.9260000000e+01, 2.6137073157e+00, 2.1554599333e+00
1.9270000000e+01, 2.6076604726e+00, 2.1816979670e+00
1.9280000000e+01, 2.5655901059e+00, 2.2511737871e+00
1.9290000000e+01, 2.5566349654e+00, 2.3164862077e+00
1.9300000000e+01, 2.5457019797e+00, 2.3833105095e+00
1.9310000000e+01, 2.5369551273e+00, 2.4301942137e+00
1.9320000000e+01, 2.4993348148e+00, 2.4855068837e+00
1.9330000000e+01, 2.4753624289e+00, 2.5491200971e+00
1.9340000000e+01, 2.4531682275e+00, 2.6154786057e+00
1.9350000000e+01, 2.4491346442e+00, 2.6688026538e+00
1.9360000000e+01, 2.4438530863e+00, 2.6944024202e+00
1.9370000000e+01, 2.4075861877e+00, 2.7672695642e+00
1.9380000000e+01, 2.3949472047e+00, 2.8374820951e+00
1.9390000000e+01, 2.3761730098e+00, 2.8857953763e+00
1.9400000000e+01, 2.3518927103e+00, 2.9485694078e+00
1.9410000000e+01, 2.3357721614e+00, 3.0105394926e+00
1.9420000000e+01, 2.3125285348e+00, 3.0654594375e+00
1.9430000000e+01, 2.2881657693e+00, 3.1028023034e+00
1.9440000000e+01, 2.2834216071e+00, 3.1451266496e+00
1.9450000000e+01, 2.2520069064e+00, 3.2126780079e+00
1.9460000000e+01, 2.2487952756e+00, 3.2632039805e+00
1.9470000000e+01, 2.2502109988e+00, 3.3096891128e+00
1.9480000000e+01, 2.2259269851e+00, 3.3473359334e+00
1.9490000000e+01, 2.2148988922e+00, 3.4135128167e+00
1.9500000000e+01, 2.1910320455e+00, 3.4418892224e+00
1.9510000000e+01, 2.1709850457e+00, 3.4902343783e+00
1.9520000000e+01, 2.1606883720e+00, 3.5319131689e+00
1.9530000000e+01, 2.1391734355e+00, 3.5722225167e+00
1.9540000000e+01, 2.1286005924e+00, 3.6266595802e+00
1.9550000000e+01, 2.1062630617e+00, 3.6340283475e+00
1.9560000000e+01, 2.0878959614e+00, 3.6931190254e+00
1.9570000000e+01, 2.0939033501e+00, 3.7384650501e+00
1.9580000000e+01, 2.1045414674e+00, 3.7593547601e+00
1.9590000000e+01, 2.0794543227e+00, 3.7877447731e+00
1.9600000000e+01, 2.0696081268e+00, 3.8272306591e+00
1.9610000000e+01, 2.0369412650e+00, 3.8567213473e+00
1.9620000000e+01, 2.0450312825e+00, 3.8845929777e+00
1.9630000000e+01, 2.0285793432e+00, 3.9209004481e+00
1.9640000000e+01, 2.0348992885e+00, 3.9366029735e+00
1.9650000000e+01, 2.0093232158e+00, 3.9474347719e+00
1.9660000000e+01, 2.0179367414e+00, 3.9881325930e+00
1.9670000000e+01, 2.0141257145e+00, 3.9870107401e+00
1.9680000000e+01, 2.0001465634e+00, 4.0169577118e+00
1.9690000000e+01, 1.9809985978e+00, 4.0043205021e+00
1.9700000000e+01, 2.0005717710e+00, 4.0314658548e+00
1.9710000000e+01, 1.9774364465e+00, 4.0378950517e+00
1.9720000000e+01, 1.9807904542e+00, 4.0524703452e+00
1.9730000000e+01, 1.9811870341e+00, 4.0573649118e+00
1.9740000000e+01, 1.9971077965e+00, 4.0584372702e+00
1.9750000000e+01, 1.9797312649e+00, 4.0528211791e+00
1.9760000000e+01, 1.9762471839e+00, 4.0562235976e+00
1.9770000000e+01, 1.9921150943e+00, 4.0624643530e+00
1.9780000000e+01, 1.9687070875e+00, 4.0685142746e+00
1.9790000000e+01, 1.9802786486e+00, 4.0374447082e+00
1.9800000000e+01, 1.9870790477e+00, 4.0543893372e+00
1.9810000000e+01, 1.9988289547e+00, 4.0251455564e+00
1.9820000000e+01, 1.9909291715e+00, 4.0116438277e+00
1.9830000000e+01, 2.0245447392e+00, 4.0035595374e+00
1.9840000000e+01, 2.0029845285e+00, 3.9744034441e+00
1.9850000000e+01, 2.0197843588e+00, 3.9685012138e+00
1.9860000000e+01, 2.0092153841e+00, 3.9418554154e+00
1.9870000000e+01, 2.0355274389e+00, 3.9277271403e+00
1.9880000000e+01, 2.0244889309e+00, 3.9134725616e+00
1.9890000000e+01, 2.0413347028e+00, 3.8594526693e+00
1.9900000000e+01, 2.0498519511e+00, 3.8413237117e+00
1.9910000000e+01, 2.0556716365e+00, 3.8225586648e+00
1.9920000000e+01, 2.0709764377e+00, 3.7745424201e+00
1.9930000000e+01, 2.0755731894e+00, 3.7344631652e+00
1.9940000000e+01, 2.0783899850e+00, 3.7041400593e+00
1.9950000000e+01, 2.1097797329e+00, 3.6499533960e+00
1.9960000000e+01, 2.1217652230e+00, 3.6341900976e+00
1.9970000000e+01, 2.1504700789e+00, 3.5801472441e+00
1.9980000000e+01, 2.1325355335e+00, 3.5466247329e+00
1.9990000000e+01, 2.1829180679e+00, 3.5018752817e+00
2.0000000000e+01, 2.1749643336e+00, 3.4718094579e+00
2.0010000000e+01, 2.1910157869e+00, 3.4119532023e+00
2.0020000000e+01, 2.2035351212e+00, 3.3701145942e+00
2.0030000000e+01, 2.2260940518e+00, 3.3228169552e+00
2.0040000000e+01, 2.2435873181e+00, 3.2567490847e+00
2.0050000000e+01, 2.2656792930e+00, 3.2085047650e+00
2.0060000000e+01, 2.2731374201e+00, 3.1840821901e+00
2.0070000000e+01, 2.2993494888e+00, 3.1351344149e+00
2.0080000000e+01, 2.3061252129e+00, 3.0616813762e+00
2.0090000000e+01, 2.3404580117e+00, 3.0153994004e+00
2.0100000000e+01, 2.3674793490e+00, 2.9506670450e+00
2.0110000000e+01, 2.3722541350e+00, 2.9115974896e+00
2.0120000000e+01, 2.3952262195e+00, 2.8563000921e+00
2.0130000000e+01, 2.4089673851e+00, 2.7961777656e+00
2.0140000000e+01, 2.4304109137e+00, 2.7337517649e+00
2.0150000000e+01, 2.4486643796e+00, 2.7009003924e+00
2.0160000000e+01, 2.4512903183e+00, 2.6326040191e+00
2.0170000000e+01, 2.4815340662e+00, 2.5593569763e+00
2.0180000000e+01, 2.4971874020e+00, 2.5208881930e+00
2.0190000000e+01, 2.5227449336e+00, 2.4463434097e+00
2.0200000000e+01, 2.5367803227e+00, 2.4029366373e+00
2.0210000000e+01, 2.5620931132e+00, 2.3420376016e+00
2.0220000000e+01, 2.5661005355e+00, 2.2962240981e+00
2.0230000000e+01, 2.5796765276e+00, 2.2224818250e+00
2.0240000000e+01, 2.6167180477e+00, 2.1763397258e+00
2.0250000000e+01, 2.6289750326e+00, 2.1096306392e+00
2.0260000000e+01, 2.6549134615e+00, 2.0685466410e+00
2.0270000000e+01, 2.6833872528e+00, 2.0154795345e+00
2.0280000000e+01, 2.6678808597e+00, 1.9558976231e+00
2.0290000000e+01, 2.6984663127e+00, 1.9003728291e+00
2.0300000000e+01, 2.7147329434e+00, 1.8514822378e+00
2.0310000000e+01, 2.7264106515e+00, 1.7826980182e+00
2.0320000000e+01, 2.7546537585e+00, 1.7592374660e+00
2.0330000000e+01, 2.7716074532e+00, 1.7019395176e+00
2.0340000000e+01, 2.7753974341e+00, 1.6593772934e+00
2.0350000000e+01, 2.7791017814e+00, 1.6240084504e+00
2.0360000000e+01, 2.8085466267e+00, 1.5648778119e+00
2.0370000000e+01, 2.8243933492e+00, 1.5141699155e+00
2.0380000000e+01, 2.8399907756e+00, 1.4497293219e+00
2.0390000000e+01, 2.8636848315e+00, 1.4171024529e+00
2.0400000000e+01, 2.8594159817e+00, 1.3824010833e+00
2.0410000000e+01, 2.8810726125e+00, 1.3517292661e+00
2.0420000000e+01, 2.8913237804e+00, 1.3375264294e+00
2.0430000000e+01, 2.8930114395e+00, 1.2715101028e+00
2.0440000000e+01, 2.9246968502e+00, 1.2513579924e+00
2.0450000000e+01, 2.9370027248e+00, 1.2163270228e+00
2.0460000000e+01, 2.9340787014e+00, 1.1829204285e+00
2.0470000000e+01, 2.9637483553e+00, 1.1527638921e+00
2.0480000000e+01, 2.9837758451e+00, 1.1199189789e+00
2.0490000000e+01, 2.9650203419e+00, 1.0778178452e+00
2.0500000000e+01, 2.9717941810e+00, 1.0765448646e+00
2.0510000000e+01, 2.9923980648e+00, 1.0636737491e+00
2.0520000000e+01, 2.9922275824e+00, 1.0242363281e+00
2.0530000000e+01, 2.9827781066e+00, 1.0102887205e+00
2.0540000000e+01, 2.9909730087e+00, 9.9427890880e-01
2.0550000000e+01, 2.9919706920e+00, 9.7890702013e-01
2.0560000000e+01, 3.0034656127e+00, 9.8083915947e-01
2.0570000000e+01, 3.0013437260e+00, 9.4402317116e-01
2.0580000000e+01, 3.0234547726e+00, 9.6822581170e-01
2.0590000000e+01, 3.0252273324e+00, 9.4609384130e-01
2.0600000000e+01, 3.0101021596e+00, 9.4183827357e-01
2.0610000000e+01, 3.0152421037e+00, 9.3041784239e-01
2.0620000000e+01, 3.0191334743e+00, 9.5587579462e-01
2.0630000000e+01, 3.0266644971e+00, 9.4917256545e-01
2.0640000000e+01, 3.0159758832e+00, 9.4056561010e-01
2.0650000000e+01, 3.0251885911e+00, 9.4277159317e-01
2.0660000000e+01, 2.9899076774e+00, 9.6535728691e-01
2.0670000000e+01, 3.0034786800e+00, 9.7332291284e-01
2.0680000000e+01, 3.0106566579e+00, 9.9517640526e-01
2.0690000000e+01, 3.0050708572e+00, 1.0156200243e+00
2.0700000000e+01, 2.9801047909e+00, 1.0391269942e+00
2.0710000000e+01, 2.9779551387e+00, 1.0436260576e+00
2.0720000000e+01, 2.9982824952e+00, 1.0776584085e+00
2.0730000000e+01, 2.9860913286e+00, 1.0839109985e+00
2.0740000000e+01, 2.9491572473e+00, 1.0980798132e+00
2.0750000000e+01, 2.9517422162e+00, 1.1284309488e+00
2.0760000000e+01, 2.9382927309e+00, 1.1612334042e+00
2.0770000000e+01, 2.9290406302e+00, 1.1885321167e+00
2.0780000000e+01, 2.9257465225e+00, 1.2156277894e+00
2.0790000000e+01, 2.9208226439e+00, 1.2685420207e+00
2.0800000000e+01, 2.8973305554e+00, 1.2943718563e+00
2.0810000000e+01, 2.9048246737e+00, 1.3390871206e+00
2.0820000000e+01, 2.8930218670e+00, 1.3771484786e+00
2.0830000000e+01, 2.8738781662e+00, 1.4036501738e+00
2.0840000000e+01, 2.8494928271e+00, 1.4429982955e+00
2.0850000000e+01, 2.8363875380e+00, 1.4987897586e+00
2.0860000000e+01, 2.8232112821e+00, 1.5224443860e+00
2.0870000000e+01, 2.7978466043e+00, 1.5709858637e+00
2.0880000000e+01, 2.7933434036e+00, 1.6254105336e+00
2.0890000000e+01, 2.7770084117e+00, 1.6563473288e+00
2.0900000000e+01, 2.7590226267e+00, 1.7156885480e+00
2.0910000000e+01, 2.7485481271e+00, 1.7834715723e+00
2.0920000000e+01, 2.7300299016e+00, 1.8360019731e+00
2.0930000000e+01, 2.7153340889e+00, 1.8731326265e+00
2.0940000000e+01, 2.6752611581e+00, 1.9380032264e+00
2.0950000000e+01, 2.6751620005e+00, 1.9614008685e+00
2.0960000000e+01, 2.6367995152e+00, 2.0252278619e+00
2.0970000000e+01, 2.6349497111e+00, 2.0787872325e+00
2.0980000000e+01, 2.6239038103e+00, 2.1428421848e+00
2.0990000000e+01, 2.6142729219e+00, 2.2078350816e+00
2.1000000000e+01, 2.5788318844e+00, 2.2638086880e+00
2.1010000000e+01, 2.5520233847e+00, 2.3303929118e+00
2.1020000000e+01, 2.5529973238e+00, 2.3749866655e+00
2.1030000000e+01, 2.5429059864e+00, 2.4146257488e+00
2.1040000000e+01, 2.5127177325e+00, 2.4981727197e+00
2.1050000000e+01, 2.4906326400e+00, 2.5414464172e+00
2.1060000000e+01, 2.4461290888e+00, 2.6106676871e+00
2.1070000000e+01, 2.4435681908e+00, 2.6557823838e+00
2.1080000000e+01, 2.4388747692e+00, 2.7228584753e+00
2.1090000000e+01, 2.3987243757e+00, 2.7592804837e+00
2.1100000000e+01, 2.3845941907e+00, 2.8318746451e+00
2.1110000000e+01, 2.3840016093e+00, 2.8854044626e+00
2.1120000000e+01, 2.3505044167e+00, 2.9338318944e+00
2.1130000000e+01, 2.3506701727e+00, 2.9783396617e+00
2.1140000000e+01, 2.3267205114e+00, 3.0421624051e+00
2.1150000000e+01, 2.3061749522e+00, 3.0964150205e+00
2.1160000000e+01, 2.2942147588e+00, 3.1536081364e+00
2.1170000000e+01, 2.2675133905e+00, 3.2222214035e+00
2.1180000000e+01, 2.2625374837e+00, 3.2526288736e+00
2.1190000000e+01, 2.2413937103e+00, 3.3002551303e+00
2.1200000000e+01, 2.2107981960e+00, 3.3296363987e+00
2.1210000000e+01, 2.2229936248e+00, 3.3885659993e+00
2.1220000000e+01, 2.1934694688e+00, 3.4499122951e+00
2.1230000000e+01, 2.1690443162e+00, 3.4769173762e+00
2.1240000000e+01, 2.1651357005e+00, 3.5254487907e+00
2.1250000000e+01, 2.1474656692e+00, 3.5480416214e+00
2.1260000000e+01, 2.1479193303e+00, 3.6025421162e+00
2.1270000000e+01, 2.1254723254e+00, 3.6370883499e+00
2.1280000000e+01, 2.0805917054e+00, 3.6615430671e+00
2.1290000000e+01, 2.0989532088e+00, 3.6708530298e+00
2.1300000000e+01, 2.0995746664e+00, 3.7077811211e+00
2.1310000000e+01, 2.1000444764e+00, 3.7409348191e+00
2.1320000000e+01, 2.0851326161e+00, 3.7588130994e+00
2.1330000000e+01, 2.0801184146e+00, 3.7984897695e+00
2.1340000000e+01, 2.0504369340e+00, 3.8076479034e+00
2.1350000000e+01, 2.0448513560e+00, 3.8148692104e+00
2.1360000000e+01, 2.0599520371e+00, 3.8170093222e+00
2.1370000000e+01, 2.0509599798e+00, 3.8521596818e+00
2.1380000000e+01, 2.0610273299e+00, 3.8541219622e+00
2.1390000000e+01, 2.0670778268e+00, 3.8445211359e+00
2.1400000000e+01, 2.0603900415e+00, 3.8428564409e+00
2.1410000000e+01, 2.0633525908e+00, 3.8361056548e+00
2.1420000000e+01, 2.0439636731e+00, 3.8606828211e+00
2.1430000000e+01, 2.0606461604e+00, 3.8396212374e+00
2.1440000000e+01, 2.0559357192e+00, 3.8229740180e+00
2.1450000000e+01, 2.0610583598e+00, 3.8137003023e+00
2.1460000000e+01, 2.0735693527e+00, 3.8167715439e+00
2.1470000000e+01, 2.0641564201e+00, 3.7841258520e+00
2.1480000000e+01, 2.0873335277e+00, 3.7595789545e+00
2.1490000000e+01, 2.0949517026e+00, 3.7260557530e+00
2.1500000000e+01, 2.1180668688e+00, 3.7182233342e+00
2.1510000000e+01, 2.1037536624e+00, 3.6802770045e+00
2.1520000000e+01, 2.1114783093e+00, 3.6650178471e+00
2.1530000000e+01, 2.1487342936e+00, 3.6125142053e+00
2.1540000000e+01, 2.1353106170e+00, 3.5799126416e+00
2.1550000000e+01, 2.1363650634e+00, 3.5554899865e+00
2.1560000000e+01, 2.1563456698e+00, 3.5192796073e+00
2.1570000000e+01, 2.1818567625e+00, 3.4627448552e+00
2.1580000000e+01, 2.1838157449e+00, 3.4298521333e+00
2.1590000000e+01, 2.1822685206e+00, 3.3855394231e+00
2.1600000000e+01, 2.2066358983e+00, 3.3396198502e+00
2.1610000000e+01, 2.2349084261e+00, 3.2751152540e+00
2.1620000000e+01, 2.2407537043e+00, 3.2482785993e+00
2.1630000000e+01, 2.2777990384e+00, 3.2122540103e+00
2.1640000000e+01, 2.2898830556e+00, 3.1343102888e+00
2.1650000000e+01, 2.2950792816e+00, 3.0744211110e+00
2.1660000000e+01, 2.3328436192e+00, 3.0186869144e+00
2.1670000000e+01, 2.3334523189e+00, 2.9750726791e+00
2.1680000000e+01, 2.3729341344e+00, 2.9255614550e+00
2.1690000000e+01, 2.3780547392e+00, 2.8680549579e+00
2.1700000000e+01, 2.4181418384e+00, 2.7999036629e+00
2.1710000000e+01, 2.4300322405e+00, 2.7503555530e+00
2.1720000000e+01, 2.4509082427e+00, 2.6861187016e+00
2.1730000000e+01, 2.4515286700e+00, 2.6142842044e+00
2.1740000000e+01, 2.4765353830e+00, 2.5544447240e+00
2.1750000000e+01, 2.4842502930e+00, 2.5276860087e+00
2.1760000000e+01, 2.5093905791e+00, 2.4391043130e+00
2.1770000000e+01, 2.5400530879e+00, 2.4017886725e+00
2.1780000000e+01, 2.5653918090e+00, 2.3377226473e+00
2.1790000000e+01, 2.5803217955e+00, 2.2645043703e+00
2.1800000000e+01, 2.6004444295e+00, 2.2173328158e+00
2.1810000000e+01, 2.6089165826e+00, 2.1405936253e+00
2.1820000000e+01, 2.6464350187e+00, 2.1026559975e+00
2.1830000000e+01, 2.6415937198e+00, 2.0267829777e+00
2.1840000000e+01, 2.6797931399e+00, 1.9815959068e+00
2.1850000000e+01, 2.7050548284e+00, 1.9350024049e+00
2.1860000000e+01, 2.7069917830e+00, 1.8777509638e+00
2.1870000000e+01, 2.7199727398e+00, 1.8246240217e+00
2.1880000000e+01, 2.7439704013e+00, 1.7672732388e+00
2.1890000000e+01, 2.7701997872e+00, 1.7218926274e+00
2.1900000000e+01, 2.7821690213e+00, 1.6681267141e+00
2.1910000000e+01, 2.7813230673e+00, 1.6228421268e+00
2.1920000000e+01, 2.8023631471e+00, 1.5686497731e+00
2.1930000000e+01, 2.8272016534e+00, 1.5465479038e+00
2.1940000000e+01, 2.8466694182e+00, 1.4889845283e+00
2.1950000000e+01, 2.8478736587e+00, 1.4436035367e+00
2.1960000000e+01, 2.8625940053e+00, 1.3906785444e+00
2.1970000000e+01, 2.8723613328e+00, 1.3727795370e+00
2.1980000000e+01, 2.8827282271e+00, 1.3316778470e+00
2.1990000000e+01, 2.8903004482e+00, 1.3316144939e+00
2.2000000000e+01, 2.9056108854e+00, 1.2777110034e+00
2.2010000000e+01, 2.9075956065e+00, 1.2648601259e+00
2.2020000000e+01, 2.8969125957e+00, 1.2642889299e+00
2.2030000000e+01, 2.9291468275e+00, 1.2229064939e+00
2.2040000000e+01, 2.9402923552e+00, 1.2081633437e+00
2.2050000000e+01, 2.9519284136e+00, 1.2043591495e+00
2.2060000000e+01, 2.9335800654e+00, 1.1553641613e+00
2.2070000000e+01, 2.9280873032e+00, 1.1868824078e+00
2.2080000000e+01, 2.9366929810e+00, 1.1726572962e+00
2.2090000000e+01, 2.9383206281e+00, 1.1660079510e+00
2.2100000000e+01, 2.9624786835e+00, 1.1535020054e+00
2.2110000000e+01, 2.9429667874e+00, 1.1634919726e+00
2.2120000000e+01, 2.9426046382e+00, 1.1712298166e+00
2.2130000000e+01, 2.9402101981e+00, 1.1756893729e+00
2.2140000000e+01, 2.9361754046e+00, 1.1632802697e+00
2.2150000000e+01, 2.9462959960e+00, 1.1824403441e+00
2.2160000000e+01, 2.9409402698e+00, 1.2243142852e+00
2.2170000000e+01, 2.9197151922e+00, 1.2097087114e+00
2.2180000000e+01, 2.9238515568e+00, 1.2220372304e+00
2.2190000000e+01, 2.8986451387e+00, 1.2452515170e+00
2.2200000000e+01, 2.9144563631e+00, 1.2717526061e+00
2.2210000000e+01, 2.8911137920e+00, 1.3105115582e+00
2.2220000000e+01, 2.8782913949e+00, 1.3440475720e+00
2.2230000000e+01, 2.8971741026e+00, 1.3692575762e+00
2.2240000000e+01, 2.8710554246e+00, 1.3931103591e+00
2.2250000000e+01, 2.8574370898e+00, 1.4410485986e+00
2.2260000000e+01, 2.8292055858e+00, 1.4647723472e+00
2.2270000000e+01, 2.8204077620e+00, 1.5166623204e+00
2.2280000000e+01, 2.8091653033e+00, 1.5586335417e+00
2.2290000000e+01, 2.7948673299e+00, 1.6117165377e+00
2.2300000000e+01, 2.7826749100e+00, 1.6364532393e+00
2.2310000000e+01, 2.7849316931e+00, 1.7148195079e+00
2.2320000000e+01, 2.7599514179e+00, 1.7479236499e+00
2.2330000000e+01, 2.7350900498e+00, 1.7984081096e+00
2.2340000000e+01, 2.7072659818e+00, 1.8345225019e+00
2.2350000000e+01, 2.7060295629e+00, 1.8875682807e+00
2.2360000000e+01, 2.7001952494e+00, 1.9461782458e+00
2.2370000000e+01, 2.6689045221e+00, 1.9973229862e+00
2.2380000000e+01, 2.6443536636e+00, 2.0705553894e+00
2.2390000000e+01, 2.6210748492e+00, 2.1175974639e+00
2.2400000000e+01, 2.6032386175e+00, 2.1952468877e+00
2.2410000000e+01, 2.5964141330e+00, 2.2521732943e+00
2.2420000000e+01, 2.5768719583e+00, 2.3157466556e+00
2.2430000000e+01, 2.5546569355e+00, 2.3375693772e+00
2.2440000000e+01, 2.5329299997e+00, 2.4250081797e+00
2.2450000000e+01, 2.5041956041e+00, 2.4660472606e+00
2.2460000000e+01, 2.4794975853e+00, 2.5377536998e+00
2.2470000000e+01, 2.4749770754e+00, 2.6085158641e+00
2.2480000000e+01, 2.4346235074e+00, 2.6674394658e+00
2.2490000000e+01, 2.4071213403e+00, 2.7167821707e+00
2.2500000000e+01, 2.4064018219e+00, 2.7877815669e+00
2.2510000000e+01, 2.3844169538e+00, 2.8446301038e+00
2.2520000000e+01, 2.3706074008e+00, 2.9019137718e+00
2.2530000000e+01, 2.3552036078e+00, 2.9514437471e+00
2.2540000000e+01, 2.3386142247e+00, 3.0261345929e+00
2.2550000000e+01, 2.3097744090e+00, 3.0432681056e+00
2.2560000000e+01, 2.2998906979e+00, 3.1202827692e+00
2.2570000000e+01, 2.2804896642e+00, 3.1650258428e+00
2.2580000000e+01, 2.2538481580e+00, 3.2251427443e+00
2.2590000000e+01, 2.2400157229e+00, 3.2741645439e+00
2.2600000000e+01, 2.2206395689e+00, 3.3219903693e+00
2.2610000000e+01, 2.2167591634e+00, 3.3756122503e+00
2.2620000000e+01, 2.1822151046e+00, 3.4175713792e+00
2.2630000000e+01, 2.1731085691e+00, 3.4625395015e+00
2.2640000000e+01, 2.1785010680e+00, 3.5084666886e+00
2.2650000000e+01, 2.1468479777e+00, 3.5406362223e+00
2.2660000000e+01, 2.1448126394e+00, 3.5816324364e+00
2.2670000000e+01, 2.1206777665e+00, 3.6175897495e+00
2.2680000000e+01, 2.1214287710e+00, 3.6357314375e+00
2.2690000000e+01, 2.1116154254e+00, 3.6715346139e+00
2.2700000000e+01, 2.0896483875e+00, 3.7001224329e+00
2.2710000000e+01, 2.0802467384e+00, 3.7235610658e+00
2.2720000000e+01, 2.0962333835e+00, 3.7427676273e+00
2.2730000000e+01, 2.0814619583e+00, 3.7836992938e+00
2.2740000000e+01, 2.0816881953e+00, 3.8206426685e+00
2.2750000000e+01, 2.0583842671e+00, 3.8236625962e+00
2.2760000000e+01, 2.0544488411e+00, 3.8275736842e+00
2.2770000000e+01, 2.0439842228e+00, 3.8826072662e+00
2.2780000000e+01, 2.0477572854e+00, 3.8538761860e+00
2.2790000000e+01, 2.0456178754e+00, 3.8926675581e+00
2.2800000000e+01, 2.0427591846e+00, 3.8783762161e+00
2.2810000000e+01, 2.0353268433e+00, 3.8856489037e+00
2.2820000000e+01, 2.0278523942e+00, 3.8812136113e+00
2.2830000000e+01, 2.0101490943e+00, 3.9176500903e+00
2.2840000000e+01, 2.0384518879e+00, 3.9165242414e+00
2.2850000000e+01, 2.0337844510e+00, 3.9379902811e+00
2.2860000000e+01, 2.0169518398e+00, 3.9250452862e+00
2.2870000000e+01, 2.0403921344e+00, 3.9182229058e+00
2.2880000000e+01, 2.0333008054e+00, 3.9171531915e+00
2.2890000000e+01, 2.0268949623e+00, 3.9187323139e+00
2.2900000000e+01, 2.0211745354e+00, 3.8941160761e+00
2.2910000000e+01, 2.0385654394e+00, 3.8977323458e+00
2.2920000000e+01, 2.0300551795e+00, 3.8859844832e+00
2.2930000000e+01, 2.0444084554e+00, 3.8732436901e+00
2.2940000000e+01, 2.0723910645e+00, 3.8572852441e+00
2.2950000000e+01, 2.0597903546e+00, 3.8341828049e+00
2.2960000000e+01, 2.0691806828e+00, 3.8178512439e+00
2.2970000000e+01, 2.0611586771e+00, 3.7936009287e+00
2.2980000000e+01, 2.0826715858e+00, 3.7592654935e+00
2.2990000000e+01, 2.0840254565e+00, 3.7307989734e+00
2.3000000000e+01, 2.0672819872e+00, 3.7169688930e+00
2.3010000000e+01, 2.0995664694e+00, 3.7068819496e+00
2.3020000000e+01, 2.0981583008e+00, 3.6686361012e+00
2.3030000000e+01, 2.1244815474e+00, 3.6428880102e+00
